City,Timestamp,Temperature,Humidity,Description
Coimbatore,2023-12-24 03:00:00,292.64,73,scattered clouds
Coimbatore,2023-12-24 06:00:00,297.33,59,scattered clouds
Coimbatore,2023-12-24 09:00:00,299.5,52,broken clouds
Coimbatore,2023-12-24 12:00:00,297.31,68,overcast clouds
Coimbatore,2023-12-24 15:00:00,294.85,73,broken clouds
Coimbatore,2023-12-24 18:00:00,294.24,74,broken clouds
Coimbatore,2023-12-24 21:00:00,293.57,81,scattered clouds
Coimbatore,2023-12-25 00:00:00,294.29,83,broken clouds
Coimbatore,2023-12-25 03:00:00,295.16,83,overcast clouds
Coimbatore,2023-12-25 06:00:00,297.42,75,overcast clouds
Coimbatore,2023-12-25 09:00:00,300.57,66,light rain
Coimbatore,2023-12-25 12:00:00,298.06,80,light rain
Coimbatore,2023-12-25 15:00:00,295.6,88,light rain
Coimbatore,2023-12-25 18:00:00,294.84,92,light rain
Coimbatore,2023-12-25 21:00:00,294.2,95,light rain
Coimbatore,2023-12-26 00:00:00,293.55,98,broken clouds
Coimbatore,2023-12-26 03:00:00,295.67,89,overcast clouds
Coimbatore,2023-12-26 06:00:00,299.47,69,overcast clouds
Coimbatore,2023-12-26 09:00:00,301.15,60,broken clouds
Coimbatore,2023-12-26 12:00:00,299.12,72,broken clouds
Varanasi,2023-12-21 15:00:00,287.2,88,broken clouds
Varanasi,2023-12-21 18:00:00,287.31,70,broken clouds
Varanasi,2023-12-21 21:00:00,286.45,55,broken clouds
Varanasi,2023-12-22 00:00:00,284.75,42,broken clouds
Varanasi,2023-12-22 03:00:00,288.27,37,broken clouds
Varanasi,2023-12-22 06:00:00,294.01,27,overcast clouds
Varanasi,2023-12-22 09:00:00,295.46,24,overcast clouds
Varanasi,2023-12-22 12:00:00,291.78,31,overcast clouds
Varanasi,2023-12-22 15:00:00,290.82,32,overcast clouds
Varanasi,2023-12-22 18:00:00,290.46,33,overcast clouds
Varanasi,2023-12-22 21:00:00,289.34,35,overcast clouds
Varanasi,2023-12-23 00:00:00,288.72,37,overcast clouds
Varanasi,2023-12-23 03:00:00,291.09,35,overcast clouds
Varanasi,2023-12-23 06:00:00,296.56,26,overcast clouds
Varanasi,2023-12-23 09:00:00,298.58,23,clear sky
Varanasi,2023-12-23 12:00:00,293.88,31,clear sky
Varanasi,2023-12-23 15:00:00,291.93,35,clear sky
Varanasi,2023-12-23 18:00:00,290.34,39,clear sky
Varanasi,2023-12-23 21:00:00,289.08,43,clear sky
Varanasi,2023-12-24 00:00:00,288.04,48,clear sky
Varanasi,2023-12-24 03:00:00,291.45,42,clear sky
Varanasi,2023-12-24 06:00:00,297.55,33,clear sky
Varanasi,2023-12-24 09:00:00,299.39,30,clear sky
Varanasi,2023-12-24 12:00:00,294.74,40,clear sky
Varanasi,2023-12-24 15:00:00,292.64,45,clear sky
Varanasi,2023-12-24 18:00:00,291.15,49,clear sky
Varanasi,2023-12-24 21:00:00,289.61,53,clear sky
Varanasi,2023-12-25 00:00:00,288.39,56,clear sky
Varanasi,2023-12-25 03:00:00,291.54,47,clear sky
Varanasi,2023-12-25 06:00:00,297.37,35,clear sky
Varanasi,2023-12-25 09:00:00,299.44,29,clear sky
Varanasi,2023-12-25 12:00:00,294.59,39,clear sky
Varanasi,2023-12-25 15:00:00,292.22,43,clear sky
Varanasi,2023-12-25 18:00:00,290.51,47,clear sky
Varanasi,2023-12-25 21:00:00,288.95,52,clear sky
Varanasi,2023-12-26 00:00:00,287.75,55,clear sky
Varanasi,2023-12-26 03:00:00,291.17,48,clear sky
Varanasi,2023-12-26 06:00:00,297.42,33,clear sky
Varanasi,2023-12-26 09:00:00,299.32,27,clear sky
Varanasi,2023-12-26 12:00:00,294.29,36,clear sky
Kochi,2023-12-21 15:00:00,303.14,75,light rain
Kochi,2023-12-21 18:00:00,301.88,78,light rain
Kochi,2023-12-21 21:00:00,299.83,85,light rain
Kochi,2023-12-22 00:00:00,297.8,88,light rain
Kochi,2023-12-22 03:00:00,298.77,82,overcast clouds
Kochi,2023-12-22 06:00:00,302.3,67,overcast clouds
Kochi,2023-12-22 09:00:00,302.16,70,overcast clouds
Kochi,2023-12-22 12:00:00,301.36,75,overcast clouds
Kochi,2023-12-22 15:00:00,300.37,78,light rain
Kochi,2023-12-22 18:00:00,299.26,84,light rain
Kochi,2023-12-22 21:00:00,298.49,86,overcast clouds
Kochi,2023-12-23 00:00:00,297.86,87,overcast clouds
Kochi,2023-12-23 03:00:00,298.6,80,overcast clouds
Kochi,2023-12-23 06:00:00,302.02,63,overcast clouds
Kochi,2023-12-23 09:00:00,301.84,66,overcast clouds
Kochi,2023-12-23 12:00:00,300.84,73,overcast clouds
Kochi,2023-12-23 15:00:00,299.82,77,scattered clouds
Kochi,2023-12-23 18:00:00,298.95,79,scattered clouds
Kochi,2023-12-23 21:00:00,296.91,86,few clouds
Kochi,2023-12-24 00:00:00,295.95,82,scattered clouds
Kochi,2023-12-24 03:00:00,297.23,68,broken clouds
Kochi,2023-12-24 06:00:00,301.97,48,broken clouds
Kochi,2023-12-24 09:00:00,302.0,55,overcast clouds
Kochi,2023-12-24 12:00:00,300.73,64,overcast clouds
Kochi,2023-12-24 15:00:00,299.49,67,broken clouds
Kochi,2023-12-24 18:00:00,297.93,75,broken clouds
Kochi,2023-12-24 21:00:00,297.39,75,broken clouds
Kochi,2023-12-25 00:00:00,296.94,77,broken clouds
Kochi,2023-12-25 03:00:00,298.88,70,broken clouds
Kochi,2023-12-25 06:00:00,303.16,56,overcast clouds
Kochi,2023-12-25 09:00:00,302.9,61,scattered clouds
Kochi,2023-12-25 12:00:00,301.65,67,broken clouds
Kochi,2023-12-25 15:00:00,301.13,69,overcast clouds
Kochi,2023-12-25 18:00:00,299.83,75,broken clouds
Kochi,2023-12-25 21:00:00,298.38,83,broken clouds
Kochi,2023-12-26 00:00:00,297.8,84,light rain
Kochi,2023-12-26 03:00:00,299.15,76,overcast clouds
Kochi,2023-12-26 06:00:00,302.28,65,overcast clouds
Kochi,2023-12-26 09:00:00,301.77,69,overcast clouds
Kochi,2023-12-26 12:00:00,301.42,72,broken clouds
Amritsar,2023-12-21 15:00:00,285.12,87,overcast clouds
Amritsar,2023-12-21 18:00:00,285.21,65,overcast clouds
Amritsar,2023-12-21 21:00:00,284.83,44,overcast clouds
Amritsar,2023-12-22 00:00:00,283.77,25,overcast clouds
Amritsar,2023-12-22 03:00:00,285.74,25,overcast clouds
Amritsar,2023-12-22 06:00:00,293.5,16,overcast clouds
Amritsar,2023-12-22 09:00:00,296.56,13,overcast clouds
Amritsar,2023-12-22 12:00:00,290.27,19,overcast clouds
Amritsar,2023-12-22 15:00:00,288.88,20,overcast clouds
Amritsar,2023-12-22 18:00:00,288.35,21,overcast clouds
Amritsar,2023-12-22 21:00:00,287.3,23,overcast clouds
Amritsar,2023-12-23 00:00:00,287.52,24,overcast clouds
Amritsar,2023-12-23 03:00:00,286.99,27,broken clouds
Amritsar,2023-12-23 06:00:00,295.61,18,scattered clouds
Amritsar,2023-12-23 09:00:00,298.3,17,clear sky
Amritsar,2023-12-23 12:00:00,292.72,35,clear sky
Amritsar,2023-12-23 15:00:00,289.42,50,clear sky
Amritsar,2023-12-23 18:00:00,287.96,43,clear sky
Amritsar,2023-12-23 21:00:00,286.48,37,clear sky
Amritsar,2023-12-24 00:00:00,285.5,39,clear sky
Amritsar,2023-12-24 03:00:00,287.13,41,clear sky
Amritsar,2023-12-24 06:00:00,295.72,27,scattered clouds
Amritsar,2023-12-24 09:00:00,297.54,24,overcast clouds
Amritsar,2023-12-24 12:00:00,292.19,32,overcast clouds
Amritsar,2023-12-24 15:00:00,288.84,38,broken clouds
Amritsar,2023-12-24 18:00:00,287.23,41,scattered clouds
Amritsar,2023-12-24 21:00:00,285.77,42,clear sky
Amritsar,2023-12-25 00:00:00,284.79,40,clear sky
Amritsar,2023-12-25 03:00:00,286.15,37,clear sky
Amritsar,2023-12-25 06:00:00,295.1,21,clear sky
Amritsar,2023-12-25 09:00:00,298.34,17,clear sky
Amritsar,2023-12-25 12:00:00,292.08,25,clear sky
Amritsar,2023-12-25 15:00:00,288.51,30,clear sky
Amritsar,2023-12-25 18:00:00,287.49,31,clear sky
Amritsar,2023-12-25 21:00:00,285.94,35,clear sky
Amritsar,2023-12-26 00:00:00,284.82,38,few clouds
Amritsar,2023-12-26 03:00:00,286.9,37,broken clouds
Amritsar,2023-12-26 06:00:00,295.08,23,broken clouds
Amritsar,2023-12-26 09:00:00,298.2,19,broken clouds
Amritsar,2023-12-26 12:00:00,292.48,28,overcast clouds
Nashik,2023-12-21 15:00:00,294.93,25,overcast clouds
Nashik,2023-12-21 18:00:00,294.54,25,overcast clouds
Nashik,2023-12-21 21:00:00,293.48,25,overcast clouds
Nashik,2023-12-22 00:00:00,291.91,26,overcast clouds
Nashik,2023-12-22 03:00:00,293.37,29,overcast clouds
Nashik,2023-12-22 06:00:00,299.49,22,overcast clouds
Nashik,2023-12-22 09:00:00,300.97,21,overcast clouds
Nashik,2023-12-22 12:00:00,298.45,29,overcast clouds
Nashik,2023-12-22 15:00:00,295.06,29,overcast clouds
Nashik,2023-12-22 18:00:00,293.63,30,overcast clouds
Nashik,2023-12-22 21:00:00,292.08,32,overcast clouds
Nashik,2023-12-23 00:00:00,291.26,31,overcast clouds
Nashik,2023-12-23 03:00:00,293.49,31,broken clouds
Nashik,2023-12-23 06:00:00,301.21,19,broken clouds
Nashik,2023-12-23 09:00:00,303.55,16,overcast clouds
Nashik,2023-12-23 12:00:00,299.68,23,overcast clouds
Nashik,2023-12-23 15:00:00,295.96,24,overcast clouds
Nashik,2023-12-23 18:00:00,293.36,31,broken clouds
Nashik,2023-12-23 21:00:00,292.46,35,overcast clouds
Nashik,2023-12-24 00:00:00,291.42,38,broken clouds
Nashik,2023-12-24 03:00:00,293.57,36,few clouds
Nashik,2023-12-24 06:00:00,301.14,21,few clouds
Nashik,2023-12-24 09:00:00,303.84,19,broken clouds
Nashik,2023-12-24 12:00:00,300.22,27,broken clouds
Nashik,2023-12-24 15:00:00,296.4,29,broken clouds
Nashik,2023-12-24 18:00:00,293.65,34,broken clouds
Nashik,2023-12-24 21:00:00,292.21,38,broken clouds
Nashik,2023-12-25 00:00:00,291.2,41,scattered clouds
Nashik,2023-12-25 03:00:00,293.79,40,few clouds
Nashik,2023-12-25 06:00:00,301.63,24,few clouds
Nashik,2023-12-25 09:00:00,303.93,20,scattered clouds
Nashik,2023-12-25 12:00:00,300.52,27,broken clouds
Nashik,2023-12-25 15:00:00,296.46,30,few clouds
Nashik,2023-12-25 18:00:00,293.48,36,clear sky
Nashik,2023-12-25 21:00:00,292.01,40,clear sky
Nashik,2023-12-26 00:00:00,291.31,42,clear sky
Nashik,2023-12-26 03:00:00,294.22,39,clear sky
Nashik,2023-12-26 06:00:00,301.82,25,clear sky
Nashik,2023-12-26 09:00:00,304.05,20,clear sky
Nashik,2023-12-26 12:00:00,300.98,27,clear sky
Vijayawada,2023-12-21 15:00:00,297.12,69,few clouds
Vijayawada,2023-12-21 18:00:00,295.6,75,few clouds
Vijayawada,2023-12-21 21:00:00,293.57,83,clear sky
Vijayawada,2023-12-22 00:00:00,291.12,92,clear sky
Vijayawada,2023-12-22 03:00:00,294.33,79,broken clouds
Vijayawada,2023-12-22 06:00:00,299.04,59,broken clouds
Vijayawada,2023-12-22 09:00:00,300.99,47,overcast clouds
Vijayawada,2023-12-22 12:00:00,297.55,59,broken clouds
Vijayawada,2023-12-22 15:00:00,293.88,81,overcast clouds
Vijayawada,2023-12-22 18:00:00,292.63,87,broken clouds
Vijayawada,2023-12-22 21:00:00,291.94,90,broken clouds
Vijayawada,2023-12-23 00:00:00,291.9,91,overcast clouds
Vijayawada,2023-12-23 03:00:00,294.78,76,overcast clouds
Vijayawada,2023-12-23 06:00:00,299.38,58,overcast clouds
Vijayawada,2023-12-23 09:00:00,301.54,49,overcast clouds
Vijayawada,2023-12-23 12:00:00,297.99,64,broken clouds
Vijayawada,2023-12-23 15:00:00,294.24,80,scattered clouds
Vijayawada,2023-12-23 18:00:00,293.15,85,broken clouds
Vijayawada,2023-12-23 21:00:00,292.11,86,scattered clouds
Vijayawada,2023-12-24 00:00:00,291.49,88,few clouds
Vijayawada,2023-12-24 03:00:00,295.26,74,clear sky
Vijayawada,2023-12-24 06:00:00,300.53,51,few clouds
Vijayawada,2023-12-24 09:00:00,302.77,40,scattered clouds
Vijayawada,2023-12-24 12:00:00,298.24,59,scattered clouds
Vijayawada,2023-12-24 15:00:00,294.27,82,clear sky
Vijayawada,2023-12-24 18:00:00,292.92,88,few clouds
Vijayawada,2023-12-24 21:00:00,291.98,88,overcast clouds
Vijayawada,2023-12-25 00:00:00,291.56,91,overcast clouds
Vijayawada,2023-12-25 03:00:00,295.42,77,clear sky
Vijayawada,2023-12-25 06:00:00,300.64,53,clear sky
Vijayawada,2023-12-25 09:00:00,302.7,43,few clouds
Vijayawada,2023-12-25 12:00:00,298.82,57,few clouds
Vijayawada,2023-12-25 15:00:00,294.52,82,clear sky
Vijayawada,2023-12-25 18:00:00,293.23,90,clear sky
Vijayawada,2023-12-25 21:00:00,292.29,92,clear sky
Vijayawada,2023-12-26 00:00:00,291.68,91,scattered clouds
Vijayawada,2023-12-26 03:00:00,295.49,76,clear sky
Vijayawada,2023-12-26 06:00:00,300.84,55,clear sky
Vijayawada,2023-12-26 09:00:00,302.97,45,clear sky
Vijayawada,2023-12-26 12:00:00,299.2,58,clear sky
Madurai,2023-12-21 15:00:00,298.16,88,scattered clouds
Madurai,2023-12-21 18:00:00,297.44,87,scattered clouds
Madurai,2023-12-21 21:00:00,296.15,90,broken clouds
Madurai,2023-12-22 00:00:00,294.55,87,broken clouds
Madurai,2023-12-22 03:00:00,296.74,77,overcast clouds
Madurai,2023-12-22 06:00:00,300.12,64,overcast clouds
Madurai,2023-12-22 09:00:00,300.3,65,overcast clouds
Madurai,2023-12-22 12:00:00,297.67,78,overcast clouds
Madurai,2023-12-22 15:00:00,296.12,80,overcast clouds
Madurai,2023-12-22 18:00:00,295.06,85,overcast clouds
Madurai,2023-12-22 21:00:00,294.41,88,overcast clouds
Madurai,2023-12-23 00:00:00,293.56,90,overcast clouds
Madurai,2023-12-23 03:00:00,296.0,78,overcast clouds
Madurai,2023-12-23 06:00:00,299.84,59,overcast clouds
Madurai,2023-12-23 09:00:00,301.24,52,broken clouds
Madurai,2023-12-23 12:00:00,298.47,68,broken clouds
Madurai,2023-12-23 15:00:00,295.71,72,few clouds
Madurai,2023-12-23 18:00:00,294.25,80,scattered clouds
Madurai,2023-12-23 21:00:00,293.37,83,broken clouds
Madurai,2023-12-24 00:00:00,292.89,85,scattered clouds
Madurai,2023-12-24 03:00:00,296.13,73,overcast clouds
Madurai,2023-12-24 06:00:00,300.39,56,overcast clouds
Madurai,2023-12-24 09:00:00,301.92,58,overcast clouds
Madurai,2023-12-24 12:00:00,300.05,71,overcast clouds
Madurai,2023-12-24 15:00:00,297.9,78,overcast clouds
Madurai,2023-12-24 18:00:00,296.63,86,overcast clouds
Madurai,2023-12-24 21:00:00,296.37,87,overcast clouds
Madurai,2023-12-25 00:00:00,296.65,83,overcast clouds
Madurai,2023-12-25 03:00:00,298.73,76,overcast clouds
Madurai,2023-12-25 06:00:00,302.02,63,overcast clouds
Madurai,2023-12-25 09:00:00,302.51,61,light rain
Madurai,2023-12-25 12:00:00,299.98,75,light rain
Madurai,2023-12-25 15:00:00,297.7,84,scattered clouds
Madurai,2023-12-25 18:00:00,296.71,88,broken clouds
Madurai,2023-12-25 21:00:00,296.05,91,broken clouds
Madurai,2023-12-26 00:00:00,295.49,90,broken clouds
Madurai,2023-12-26 03:00:00,297.9,77,broken clouds
Madurai,2023-12-26 06:00:00,301.43,65,broken clouds
Madurai,2023-12-26 09:00:00,301.15,67,light rain
Madurai,2023-12-26 12:00:00,298.47,82,light rain
Meerut,2023-12-21 15:00:00,288.77,20,scattered clouds
Meerut,2023-12-21 18:00:00,288.28,21,scattered clouds
Meerut,2023-12-21 21:00:00,287.0,22,scattered clouds
Meerut,2023-12-22 00:00:00,284.97,25,scattered clouds
Meerut,2023-12-22 03:00:00,286.64,26,clear sky
Meerut,2023-12-22 06:00:00,294.08,17,few clouds
Meerut,2023-12-22 09:00:00,296.35,14,overcast clouds
Meerut,2023-12-22 12:00:00,291.79,18,overcast clouds
Meerut,2023-12-22 15:00:00,289.48,21,overcast clouds
Meerut,2023-12-22 18:00:00,288.3,22,overcast clouds
Meerut,2023-12-22 21:00:00,286.81,25,clear sky
Meerut,2023-12-23 00:00:00,286.06,35,clear sky
Meerut,2023-12-23 03:00:00,288.42,34,broken clouds
Meerut,2023-12-23 06:00:00,294.2,27,broken clouds
Meerut,2023-12-23 09:00:00,297.1,23,scattered clouds
Meerut,2023-12-23 12:00:00,292.95,29,scattered clouds
Meerut,2023-12-23 15:00:00,290.9,33,clear sky
Meerut,2023-12-23 18:00:00,289.42,35,clear sky
Meerut,2023-12-23 21:00:00,288.22,38,clear sky
Meerut,2023-12-24 00:00:00,287.18,40,clear sky
Meerut,2023-12-24 03:00:00,289.05,38,clear sky
Meerut,2023-12-24 06:00:00,295.56,24,clear sky
Meerut,2023-12-24 09:00:00,298.75,19,clear sky
Meerut,2023-12-24 12:00:00,294.29,26,clear sky
Meerut,2023-12-24 15:00:00,291.65,32,clear sky
Meerut,2023-12-24 18:00:00,289.82,40,clear sky
Meerut,2023-12-24 21:00:00,288.35,43,clear sky
Meerut,2023-12-25 00:00:00,287.14,45,clear sky
Meerut,2023-12-25 03:00:00,288.37,44,clear sky
Meerut,2023-12-25 06:00:00,295.93,26,clear sky
Meerut,2023-12-25 09:00:00,299.15,19,clear sky
Meerut,2023-12-25 12:00:00,294.46,25,clear sky
Meerut,2023-12-25 15:00:00,291.72,28,clear sky
Meerut,2023-12-25 18:00:00,289.53,31,clear sky
Meerut,2023-12-25 21:00:00,288.25,33,clear sky
Meerut,2023-12-26 00:00:00,287.49,34,scattered clouds
Meerut,2023-12-26 03:00:00,288.84,33,broken clouds
Meerut,2023-12-26 06:00:00,295.52,23,scattered clouds
Meerut,2023-12-26 09:00:00,298.51,18,clear sky
Meerut,2023-12-26 12:00:00,294.2,24,few clouds
Rajkot,2023-12-21 15:00:00,297.29,19,overcast clouds
Rajkot,2023-12-21 18:00:00,296.81,20,overcast clouds
Rajkot,2023-12-21 21:00:00,295.66,23,overcast clouds
Rajkot,2023-12-22 00:00:00,294.05,24,overcast clouds
Rajkot,2023-12-22 03:00:00,294.9,24,overcast clouds
Rajkot,2023-12-22 06:00:00,299.42,17,overcast clouds
Rajkot,2023-12-22 09:00:00,302.88,13,broken clouds
Rajkot,2023-12-22 12:00:00,302.62,15,scattered clouds
Rajkot,2023-12-22 15:00:00,298.65,20,scattered clouds
Rajkot,2023-12-22 18:00:00,296.74,24,few clouds
Rajkot,2023-12-22 21:00:00,295.47,25,clear sky
Rajkot,2023-12-23 00:00:00,294.17,29,clear sky
Rajkot,2023-12-23 03:00:00,295.71,28,few clouds
Rajkot,2023-12-23 06:00:00,301.5,19,clear sky
Rajkot,2023-12-23 09:00:00,304.07,16,clear sky
Rajkot,2023-12-23 12:00:00,303.01,18,clear sky
Rajkot,2023-12-23 15:00:00,298.41,22,clear sky
Rajkot,2023-12-23 18:00:00,296.66,25,clear sky
Rajkot,2023-12-23 21:00:00,295.47,32,clear sky
Rajkot,2023-12-24 00:00:00,294.51,32,clear sky
Rajkot,2023-12-24 03:00:00,295.21,29,clear sky
Rajkot,2023-12-24 06:00:00,302.01,18,clear sky
Rajkot,2023-12-24 09:00:00,304.86,16,clear sky
Rajkot,2023-12-24 12:00:00,303.72,18,clear sky
Rajkot,2023-12-24 15:00:00,298.84,24,clear sky
Rajkot,2023-12-24 18:00:00,296.91,28,clear sky
Rajkot,2023-12-24 21:00:00,295.58,36,clear sky
Rajkot,2023-12-25 00:00:00,294.68,34,clear sky
Rajkot,2023-12-25 03:00:00,295.32,31,clear sky
Rajkot,2023-12-25 06:00:00,302.12,19,clear sky
Rajkot,2023-12-25 09:00:00,304.9,16,clear sky
Rajkot,2023-12-25 12:00:00,303.86,18,clear sky
Rajkot,2023-12-25 15:00:00,298.91,25,clear sky
Rajkot,2023-12-25 18:00:00,296.95,27,clear sky
Rajkot,2023-12-25 21:00:00,295.44,31,clear sky
Rajkot,2023-12-26 00:00:00,294.54,36,clear sky
Rajkot,2023-12-26 03:00:00,295.91,34,clear sky
Rajkot,2023-12-26 06:00:00,301.82,22,clear sky
Rajkot,2023-12-26 09:00:00,304.46,17,clear sky
Rajkot,2023-12-26 12:00:00,303.88,18,clear sky
Jabalpur,2023-12-21 15:00:00,288.62,72,broken clouds
Jabalpur,2023-12-21 18:00:00,288.35,59,broken clouds
Jabalpur,2023-12-21 21:00:00,286.86,47,broken clouds
Jabalpur,2023-12-22 00:00:00,285.59,34,broken clouds
Jabalpur,2023-12-22 03:00:00,288.66,33,overcast clouds
Jabalpur,2023-12-22 06:00:00,294.98,23,overcast clouds
Jabalpur,2023-12-22 09:00:00,297.21,21,overcast clouds
Jabalpur,2023-12-22 12:00:00,292.39,31,overcast clouds
Jabalpur,2023-12-22 15:00:00,291.43,30,overcast clouds
Jabalpur,2023-12-22 18:00:00,289.62,32,overcast clouds
Jabalpur,2023-12-22 21:00:00,289.08,32,overcast clouds
Jabalpur,2023-12-23 00:00:00,287.74,36,overcast clouds
Jabalpur,2023-12-23 03:00:00,289.45,38,overcast clouds
Jabalpur,2023-12-23 06:00:00,296.02,25,overcast clouds
Jabalpur,2023-12-23 09:00:00,298.86,20,overcast clouds
Jabalpur,2023-12-23 12:00:00,293.34,31,broken clouds
Jabalpur,2023-12-23 15:00:00,290.13,35,scattered clouds
Jabalpur,2023-12-23 18:00:00,288.4,37,few clouds
Jabalpur,2023-12-23 21:00:00,287.07,39,clear sky
Jabalpur,2023-12-24 00:00:00,285.85,42,clear sky
Jabalpur,2023-12-24 03:00:00,289.51,39,clear sky
Jabalpur,2023-12-24 06:00:00,296.81,26,clear sky
Jabalpur,2023-12-24 09:00:00,299.43,22,clear sky
Jabalpur,2023-12-24 12:00:00,293.66,34,clear sky
Jabalpur,2023-12-24 15:00:00,290.64,36,clear sky
Jabalpur,2023-12-24 18:00:00,288.81,38,clear sky
Jabalpur,2023-12-24 21:00:00,287.31,41,clear sky
Jabalpur,2023-12-25 00:00:00,286.01,46,clear sky
Jabalpur,2023-12-25 03:00:00,289.83,40,clear sky
Jabalpur,2023-12-25 06:00:00,297.26,27,clear sky
Jabalpur,2023-12-25 09:00:00,299.66,22,clear sky
Jabalpur,2023-12-25 12:00:00,293.92,34,clear sky
Jabalpur,2023-12-25 15:00:00,290.75,39,clear sky
Jabalpur,2023-12-25 18:00:00,289.17,42,clear sky
Jabalpur,2023-12-25 21:00:00,287.85,45,clear sky
Jabalpur,2023-12-26 00:00:00,286.73,49,clear sky
Jabalpur,2023-12-26 03:00:00,290.55,44,clear sky
Jabalpur,2023-12-26 06:00:00,297.61,30,clear sky
Jabalpur,2023-12-26 09:00:00,299.84,25,clear sky
Jabalpur,2023-12-26 12:00:00,294.31,36,clear sky
Srinagar,2023-12-21 15:00:00,279.93,27,few clouds
Srinagar,2023-12-21 18:00:00,279.46,26,few clouds
Srinagar,2023-12-21 21:00:00,278.56,27,broken clouds
Srinagar,2023-12-22 00:00:00,276.91,29,overcast clouds
Srinagar,2023-12-22 03:00:00,277.78,30,overcast clouds
Srinagar,2023-12-22 06:00:00,282.97,22,overcast clouds
Srinagar,2023-12-22 09:00:00,285.73,18,overcast clouds
Srinagar,2023-12-22 12:00:00,281.61,26,overcast clouds
Srinagar,2023-12-22 15:00:00,280.69,27,overcast clouds
Srinagar,2023-12-22 18:00:00,280.45,28,overcast clouds
Srinagar,2023-12-22 21:00:00,280.13,29,overcast clouds
Srinagar,2023-12-23 00:00:00,279.42,35,overcast clouds
Srinagar,2023-12-23 03:00:00,279.78,38,overcast clouds
Srinagar,2023-12-23 06:00:00,281.46,41,light rain
Srinagar,2023-12-23 09:00:00,283.73,43,light rain
Srinagar,2023-12-23 12:00:00,280.8,54,broken clouds
Srinagar,2023-12-23 15:00:00,279.47,59,clear sky
Srinagar,2023-12-23 18:00:00,278.45,59,clear sky
Srinagar,2023-12-23 21:00:00,277.41,59,clear sky
Srinagar,2023-12-24 00:00:00,276.33,61,clear sky
Srinagar,2023-12-24 03:00:00,277.43,56,clear sky
Srinagar,2023-12-24 06:00:00,282.55,41,scattered clouds
Srinagar,2023-12-24 09:00:00,285.02,35,overcast clouds
Srinagar,2023-12-24 12:00:00,282.87,41,overcast clouds
Srinagar,2023-12-24 15:00:00,281.58,46,overcast clouds
Srinagar,2023-12-24 18:00:00,279.69,51,overcast clouds
Srinagar,2023-12-24 21:00:00,278.33,53,scattered clouds
Srinagar,2023-12-25 00:00:00,277.28,54,few clouds
Srinagar,2023-12-25 03:00:00,278.24,51,clear sky
Srinagar,2023-12-25 06:00:00,284.24,35,clear sky
Srinagar,2023-12-25 09:00:00,287.55,28,clear sky
Srinagar,2023-12-25 12:00:00,283.32,37,clear sky
Srinagar,2023-12-25 15:00:00,281.48,40,clear sky
Srinagar,2023-12-25 18:00:00,280.17,41,clear sky
Srinagar,2023-12-25 21:00:00,278.88,42,clear sky
Srinagar,2023-12-26 00:00:00,277.63,45,clear sky
Srinagar,2023-12-26 03:00:00,278.48,43,broken clouds
Srinagar,2023-12-26 06:00:00,284.07,30,broken clouds
Srinagar,2023-12-26 09:00:00,286.55,25,overcast clouds
Srinagar,2023-12-26 12:00:00,283.35,33,overcast clouds
Allahabad,2023-12-21 15:00:00,288.78,32,overcast clouds
Allahabad,2023-12-21 18:00:00,288.15,34,broken clouds
Allahabad,2023-12-21 21:00:00,286.67,38,broken clouds
Allahabad,2023-12-22 00:00:00,284.48,42,broken clouds
Allahabad,2023-12-22 03:00:00,287.9,36,overcast clouds
Allahabad,2023-12-22 06:00:00,293.87,25,overcast clouds
Allahabad,2023-12-22 09:00:00,295.53,21,overcast clouds
Allahabad,2023-12-22 12:00:00,292.42,27,overcast clouds
Allahabad,2023-12-22 15:00:00,291.16,29,overcast clouds
Allahabad,2023-12-22 18:00:00,289.94,31,overcast clouds
Allahabad,2023-12-22 21:00:00,289.14,32,overcast clouds
Allahabad,2023-12-23 00:00:00,288.17,35,overcast clouds
Allahabad,2023-12-23 03:00:00,290.4,34,overcast clouds
Allahabad,2023-12-23 06:00:00,296.33,23,broken clouds
Allahabad,2023-12-23 09:00:00,298.61,20,clear sky
Allahabad,2023-12-23 12:00:00,293.89,28,clear sky
Allahabad,2023-12-23 15:00:00,291.58,32,clear sky
Allahabad,2023-12-23 18:00:00,290.16,35,clear sky
Allahabad,2023-12-23 21:00:00,288.93,38,few clouds
Allahabad,2023-12-24 00:00:00,287.58,41,clear sky
Allahabad,2023-12-24 03:00:00,290.93,37,clear sky
Allahabad,2023-12-24 06:00:00,297.25,28,clear sky
Allahabad,2023-12-24 09:00:00,299.36,25,clear sky
Allahabad,2023-12-24 12:00:00,294.68,33,clear sky
Allahabad,2023-12-24 15:00:00,292.2,39,clear sky
Allahabad,2023-12-24 18:00:00,290.59,45,scattered clouds
Allahabad,2023-12-24 21:00:00,289.25,49,few clouds
Allahabad,2023-12-25 00:00:00,288.03,53,clear sky
Allahabad,2023-12-25 03:00:00,291.13,46,clear sky
Allahabad,2023-12-25 06:00:00,297.4,32,clear sky
Allahabad,2023-12-25 09:00:00,299.57,27,clear sky
Allahabad,2023-12-25 12:00:00,294.82,36,clear sky
Allahabad,2023-12-25 15:00:00,292.17,42,clear sky
Allahabad,2023-12-25 18:00:00,290.51,47,clear sky
